,regio3,geo_plz,streetPlain,houseNumber,lon,lat
3707,Sachsenhausen_Nord,60594.0,Diesterwegstr,0.0,8.684453,50.1003139
3708,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3709,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
3710,Gutleutviertel,60329.0,,,0.0,0.0
3711,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3712,Sachsenhausen_Süd,60598.0,Großer_Hasenpfad,25.0,8.686952055919056,50.09689695
3713,Oberrad,60599.0,,,0.0,0.0
3714,Bockenheim,60486.0,Pfingstbrunnenstraße,24.0,8.63861,50.1162119
3715,Bahnhofsviertel,60329.0,Münchener_Straße,8.0,8.671240898712476,50.1083471
3716,Fechenheim,60386.0,Dieburgerstraße,52.0,8.764131558689153,50.115233
3717,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
3718,Niederrad,60528.0,Hahnstraße,,0.0,0.0
3719,Ostend,60316.0,,,0.0,0.0
3720,Westend_Süd,60323.0,,,0.0,0.0
3721,Nordend_Ost,60389.0,Walter-Hesselbach-Straße,54.0,0.0,0.0
3722,Sachsenhausen_Nord,60594.0,Wallstraße,26.0,8.6876478,50.1053293
3723,Ostend,60314.0,Ostbahnhofstr.,,0.0,0.0
3724,Nieder_Erlenbach,60437.0,Am_Klingelborn,39.0,8.716972249999998,50.1986122
3725,Westend_Nord,60323.0,,,0.0,0.0
3726,Nordend_Ost,60389.0,Martin-Luther-Straße,56.0,8.698138155219189,50.12964115
3727,Dornbusch,60320.0,Raimundstr,102.0,8.6671671,50.1376154
3728,Gallusviertel,60326.0,Hattersheimerstr.,7.0,8.63743012965713,50.1049823
3729,Westend_Süd,60486.0,,,0.0,0.0
3730,Gallusviertel,60326.0,Knorrstr,9.0,8.64132623082596,50.1070917
3731,Harheim,60437.0,,,0.0,0.0
3732,Oberrad,60599.0,Gräfendeichstr.,53.0,8.729251522716403,50.1018372
3733,Bornheim,60385.0,,,0.0,0.0
3734,Westend_Süd,60323.0,,,0.0,0.0
3735,Riedberg,60438.0,,,0.0,0.0
3736,Eckenheim,60435.0,,,0.0,0.0
3737,Westend_Nord,60320.0,Henry_Budge_-_Str_.,0.0,8.6698976,50.1368305
3738,Sachsenhausen_Süd,60598.0,,,0.0,0.0
3739,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3740,Niederursel,60439.0,Gerhart_Hauptmann_Ring,202.0,8.614884551324344,50.164716600000006
3741,Preungesheim,60435.0,Homburger_Landstraße,,0.0,0.0
3742,Westend_Süd,60323.0,,,0.0,0.0
3743,Nied,65934.0,franz-Simon-straße,1.0,8.566931154950499,50.098646
3744,Niederrad,60528.0,,,0.0,0.0
3745,Altstadt,60311.0,Markt,30.0,8.683534605642052,50.11080145
3746,Riedberg,60438.0,,,0.0,0.0
3747,Innenstadt,60313.0,Große_Bockenheimer_Str.,0.0,8.6735555,50.1148008
3748,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3749,Preungesheim,60435.0,Marbachweg,70.0,8.701019449296243,50.1460096
3750,Bockenheim,60487.0,Ditmarstraße,3.0,8.654128990680116,50.126594850000004
3751,Sachsenhausen_Süd,60599.0,Am_Sandberg,17.0,8.698436702077483,50.09352375
3752,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3753,Unterliederbach,65929.0,Königsteiner,71.0,8.541315025767283,50.1079256
3754,Westend_Süd,60325.0,,,0.0,0.0
3755,Nordend_Ost,60316.0,,,0.0,0.0
3756,Gallusviertel,60326.0,,,0.0,0.0
3757,Westend_Süd,60325.0,Brentanostrasse,0.0,8.6626502,50.1181373
3758,Bockenheim,60487.0,,,0.0,0.0
3759,Sachsenhausen_Süd,60599.0,Johanna-Melber-Weg,8.0,8.696149009209861,50.0998213
3760,Ostend,60314.0,,,0.0,0.0
3761,Fechenheim,60386.0,,,0.0,0.0
3762,Niederursel,60439.0,,,0.0,0.0
3763,Bahnhofsviertel,60329.0,Münchener_Straße,55.0,8.6664354,50.1067773
3764,Nordend_West,60318.0,Oederweg_,0.0,8.679633,50.1181588
3765,Niederrad,60528.0,Hahnstraße,,0.0,0.0
3766,Harheim,60437.0,,,0.0,0.0
3767,Riedberg,60438.0,Konrad_Zuse,41.0,8.634807771032902,50.1781992
3768,Ostend,60314.0,,,0.0,0.0
3769,Bornheim,60385.0,,,0.0,0.0
3770,Ostend,60316.0,Unterer_Atzemer_,7.0,8.703608701910564,50.11709155
3771,Gallusviertel,60327.0,Europa-Allee,103.0,8.6359567,50.1078305
3772,Eschersheim,60433.0,Ludwig-Richter-Straße,0.0,8.6610087,50.1543533
3773,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
3774,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
3775,Sachsenhausen_Nord,60594.0,Wallstrasse,13.0,8.6883962,50.1048355
3776,Nordend_West,60316.0,,,0.0,0.0
3777,Gallusviertel,60326.0,,,0.0,0.0
3778,Gutleutviertel,60329.0,Baseler_Platz,8.0,8.6651203,50.1028663
3779,Bockenheim,60486.0,Leonardo-da-Vinci-Allee,,0.0,0.0
3780,Bergen_Enkheim,60388.0,Im_Sperber,0.0,8.7537279,50.1545357
3781,Westend_Süd,60325.0,Bettinastraße,59.0,8.65784706214319,50.1130314
3782,Ginnheim,60431.0,Fuchshohl,0.0,8.6534847,50.1454878
3783,Höchst,65929.0,Konrad-Glatt-Str._,3.0,8.54679684765625,50.1040132
3784,Bockenheim,60487.0,Leipziger_Straße,,0.0,0.0
3785,Bockenheim,60487.0,Sophienstraße,8.0,8.652856440933572,50.12211945
3786,Gallusviertel,60486.0,,,0.0,0.0
3787,Bornheim,60389.0,Wehrheimer_Str.,8.0,8.707144311362377,50.130826850000005
3788,Bornheim,60385.0,Freiligrathstraße,54.0,8.711142299999999,50.124647499999995
3789,Sachsenhausen_Nord,60594.0,Wallstraße,26.0,8.6876478,50.1053293
3790,Bockenheim,60486.0,Schloßstraße,20.0,8.637241520931745,50.1227717
3791,Höchst,65929.0,Dalbergstraße,,0.0,0.0
3792,Sachsenhausen_Süd,60598.0,,,0.0,0.0
3793,Preungesheim,60435.0,Am_Klarapfel,2.0,8.699562703188072,50.15587675
3794,Niederrad,60528.0,,,0.0,0.0
3795,Niederrad,60528.0,Paul-Gerhardt-Ring,34.0,8.64159235,50.0790959
3796,Sachsenhausen_Nord,60594.0,Schwanthaler_Strasse_/Ecke_Schweizer_Strasse,0.0,0.0,0.0
3797,Ostend,60316.0,,,0.0,0.0
3798,Bockenheim,60487.0,,,0.0,0.0
3799,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3800,Niederrad,60528.0,Lyoner_Strasse,30.0,8.622975643309179,50.080984599999994
3801,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
3802,Bockenheim,60486.0,Voltastr.,,0.0,0.0
3803,Gallusviertel,60327.0,Londoner_Straße,0.0,8.6480116,50.1081314
3804,Niederrad,60528.0,,,0.0,0.0
3805,Sachsenhausen_Nord,60596.0,Achenbachstraße,4.0,8.676690907957504,50.09784705
3806,Altstadt,60311.0,,,0.0,0.0
3807,Praunheim,60488.0,In_der_Römerstadt,265.0,8.622954292093954,50.15093835
3808,Sachsenhausen_Nord,60596.0,Gartenstr._,0.0,8.674884,50.1012375
3809,Innenstadt,60311.0,Hinter_der_schönen_Aussicht,,0.0,0.0
3810,Sachsenhausen_Nord,60596.0,Burnitzstraße,34.0,8.67507987959544,50.09760675
3811,Bergen_Enkheim,60388.0,Vilbeler_Landstr.,0.0,8.7518832,50.1446964
3812,Nordend_Ost,60316.0,Bäckerweg,10.0,8.69200765047743,50.1200629
3813,Unterliederbach,65929.0,,,0.0,0.0
3814,Bornheim,60385.0,Berger_Straße,,0.0,0.0
3815,Oberrad,60599.0,De_Neufville_Strasse,3.0,8.725189789932724,50.09981985
3816,Bahnhofsviertel,60329.0,,,0.0,0.0
3817,Bockenheim,60486.0,Gebrüder-Wright-Straße,4.0,8.625495077547308,50.112676300000004
3818,Bockenheim,60486.0,Homburger_Str.,0.0,8.645631,50.1175928
3819,Nordend_Ost,60385.0,Petterweilstraße,31.0,0.0,0.0
3820,Westend_Süd,60325.0,Rheinstr.,22.0,8.657958607108055,50.112275249999996
3821,Nordend_West,60322.0,,,0.0,0.0
3822,Bockenheim,60487.0,Leipziger_Straße,,0.0,0.0
3823,Kalbach,60437.0,Im_Hain,6.0,8.64237989177185,50.189534050000006
3824,Sachsenhausen_Süd,60599.0,,,0.0,0.0
3825,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
3826,Sachsenhausen_Nord,60594.0,Hedderichstr.,39.0,8.689001565208702,50.101060950000004
3827,Sachsenhausen_Nord,60596.0,Stresemannallee,75.0,8.672055155768629,50.090815
3828,Innenstadt,60311.0,Lange_Str.,13.0,8.692368279977988,50.110707649999995
3829,Rödelheim,60489.0,,,0.0,0.0
3830,Ginnheim,60431.0,Ginnheimer_Stadtweg,148.0,8.652773800988143,50.139304100000004
3831,Höchst,65929.0,,,0.0,0.0
3832,Westend_Süd,60325.0,Schumannstr.,45.0,8.654460286507325,50.116755299999994
3833,Ostend,60316.0,Am_Tiergarten,26.0,8.701901841214774,50.11396105
3834,Riedberg,60438.0,Friedrich-Bergius-Weg,5.0,8.623927461291823,50.177804
3835,Bockenheim,60486.0,,,0.0,0.0
3836,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
3837,Riedberg,60438.0,,,0.0,0.0
3838,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
3839,Oberrad,60599.0,,,0.0,0.0
3840,Nordend_Ost,60389.0,Rothschildallee,61.0,8.693261993618222,50.128479850000005
3841,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,39.0,8.70186754651074,50.104526699999994
3842,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3843,Bahnhofsviertel,60329.0,Moselstraße,,0.0,0.0
3844,Eckenheim,60435.0,Homburger_Landstr.,75.0,8.692424050475186,50.14487805
3845,Bockenheim,60486.0,Pariser_Str.,12.0,0.0,0.0
3846,Rödelheim,60489.0,Bottenhorner_Weg,16.0,8.601992866201117,50.1198268
3847,Nordend_West,60318.0,Weberstr.,82.0,8.686938946463123,50.127370799999994
3848,Eschersheim,60433.0,,,0.0,0.0
3849,Sachsenhausen_Nord,60596.0,Cranachstraße,8.0,8.67851721685159,50.10240125
3850,Niederrad,60528.0,Sandhöfer_Allee,10.0,8.6594894,50.090619
3851,Bergen_Enkheim,60388.0,,,0.0,0.0
3852,Oberrad,60599.0,,,0.0,0.0
3853,Westend_Süd,60323.0,,,0.0,0.0
3854,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
3855,Dornbusch,60320.0,,,0.0,0.0
3856,Unterliederbach,65929.0,,,0.0,0.0
3857,Bockenheim,60487.0,,,0.0,0.0
3858,Riedberg,60438.0,,,0.0,0.0
3859,Ostend,60314.0,Gref-Völsing-Straße_,10.0,8.712805539983478,50.1137765
3860,Nordend_West,60318.0,Oeder_Weg_,0.0,8.679633,50.1181588
3861,Westend_Süd,60322.0,Leerbachstr._,0.0,8.6716315,50.1228993
3862,Niederrad,60528.0,,,0.0,0.0
3863,Bockenheim,60486.0,Europa_Allee_,0.0,8.6225591,50.1078818
3864,Bahnhofsviertel,60329.0,Niddastraße,29.0,8.666749556237157,50.11050555
3865,Preungesheim,60435.0,Am_Klarapfel,2.0,8.699562703188072,50.15587675
3866,Nordend_West,60318.0,Nordendstr.,65.0,8.685303807284768,50.1280552
3867,Sachsenhausen_Nord,60594.0,Schweizer_Straße,,0.0,0.0
3868,Niederrad,60528.0,,,0.0,0.0
3869,Ostend,60316.0,,,0.0,0.0
3870,Ostend,60316.0,,,0.0,0.0
3871,Nordend_Ost,60316.0,,,0.0,0.0
3872,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
3873,Sachsenhausen_Nord,60485.0,,,0.0,0.0
3874,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
3875,Rödelheim,60489.0,Rödelheimer_Landstraße,170.0,8.618503303615878,50.12166175
3876,Bockenheim,60486.0,"Europaallee_140,",142.0,0.0,0.0
3877,Ostend,60314.0,,,0.0,0.0
3878,Oberrad,60599.0,,,0.0,0.0
3879,Westend_Nord,60320.0,,,0.0,0.0
3880,Kalbach,60437.0,Kalbacher_Hauptstraße,85.0,8.644966599999997,50.187912299999994
3881,Westend_Nord,60322.0,Hansaallee,,0.0,0.0
3882,Sossenheim,61936.0,Sossenheimer_Weg,184.0,8.554645438693575,50.11525665
3883,Nordend_Ost,60318.0,,,0.0,0.0
3884,Preungesheim,60435.0,Am_Klarapfel,2.0,8.699562703188072,50.15587675
3885,Ostend,60314.0,Danziger_Platz,44653.0,8.7078424,50.1133628
3886,Praunheim,60488.0,Westring,24.0,8.6138229,50.1335301
3887,Ostend,60314.0,Uhlandstraße,0.0,8.696979,50.1103792
3888,Westend_Süd,60325.0,Kettenhofweg,0.0,8.65841,50.1162626
3889,Nordend_Ost,60316.0,Luisenstr._,0.0,8.695777,50.1206077
3890,Nieder_Eschbach,60437.0,,,0.0,0.0
3891,Westend_Süd,60325.0,Kettenhofweg,106.0,8.65680345,50.11653735
3892,Gallusviertel,60326.0,Hattersheimer_Straße,35.0,8.63658825,50.10705215
3893,Bockenheim,60486.0,Leonardo-da-Vinci-Allee_,25.0,8.621103398913425,50.113523
3894,Preungesheim,60435.0,Am_Wasserturm,6.0,8.69316775261811,50.14652085
3895,Westend_Süd,60323.0,Feuerbachstrße,33.0,0.0,0.0
3896,Bockenheim,60486.0,Voltastraße,77.0,8.631950260021245,50.11688905
3897,Preungesheim,60435.0,Am_Klarapfel,6.0,8.699073650000003,50.155747649999995
3898,Westend_Süd,60325.0,Beethovenstrasse,42.0,8.6564943,50.1165517
3899,Niederrad,60528.0,Güntherstraße,21.0,8.648708556669733,50.0829696
3900,Sachsenhausen_Süd,60598.0,,,0.0,0.0
3901,Nied,65934.0,,,0.0,0.0
3902,Westend_Süd,60325.0,Westendstr.,,0.0,0.0
3903,Ostend,60329.0,Habsburger_Allee,37.0,0.0,0.0
3904,Fechenheim,60388.0,,,0.0,0.0
3905,Bockenheim,60486.0,Montgolfier-Allee,,0.0,0.0
3906,Höchst,65929.0,Hospitalstraße,24.0,8.548028055384037,50.10755855
3907,Nieder_Erlenbach,60437.0,Alt_Erlenbach,,0.0,0.0
3908,Hausen,60487.0,,,0.0,0.0
3909,Bockenheim,60487.0,Rödelheimer_Landstrasse,74.0,8.62757058437204,50.1216405
3910,Westend_Süd,60325.0,Corneliusstraße,11.0,8.657713931833333,50.11690435
3911,Bockenheim,60487.0,,,0.0,0.0
3912,Dornbusch,60320.0,,,0.0,0.0
3913,Altstadt,60311.0,,,0.0,0.0
3914,Nied,65934.0,Birminghamstraße,,0.0,0.0
3915,Rödelheim,60489.0,Alexanderstraße,,0.0,0.0
3916,Bockenheim,60486.0,Galvanistraße,29.0,8.635819447942545,50.1179512
3917,Westend_Süd,60325.0,,,0.0,0.0
3918,Sachsenhausen_Süd,60599.0,Auf_dem_Mühlberg,47.0,8.699795471105237,50.101044599999994
3919,Westend_Süd,60325.0,Corneliusstrasse,0.0,8.6585451,50.116796
3920,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3921,Bockenheim,60487.0,,,0.0,0.0
3922,Hausen,60488.0,,,0.0,0.0
3923,Unterliederbach,65929.0,Hans-Böckler_Str.,12.0,8.530024210885996,50.1125142
3924,Ostend,60314.0,Gref-Völsing-Straße_,23.0,8.712323255973033,50.11397035
3925,Sachsenhausen_Nord,60594.0,Laubestr,34.0,8.685396650000001,50.10238185
3926,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3927,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
3928,Westend_Nord,60320.0,Hansaallee,147.0,8.667341932691656,50.13721445
3929,Nordend_Ost,60316.0,Baumweg_,0.0,8.6942202,50.1186131
3930,Bockenheim,60487.0,,,0.0,0.0
3931,Riedberg,60438.0,Adolf-Meyer-Straße,5.0,8.6207367,50.1783188
3932,Sachsenhausen_Nord,60594.0,Stegstraße_,72.0,8.684632013648127,50.1012473
3933,Bockenheim,60486.0,,,0.0,0.0
3934,Bockenheim,60486.0,Robert-Mayer-Straße,39.0,8.64651917842549,50.11706785
3935,Nordend_West,60318.0,Eckenheimer_Landstraße,73.0,8.68578629498959,50.12524915
3936,Bahnhofsviertel,60329.0,Weserstr._,0.0,8.6680516,50.1101277
3937,Westend_Nord,60323.0,Sebastian-Rinz-Straße,7.0,8.661980274679212,50.1296324
3938,Eckenheim,60435.0,,,0.0,0.0
3939,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3940,Rödelheim,60489.0,,,0.0,0.0
3941,Westend_Süd,60323.0,Wiesenau,,0.0,0.0
3942,Gallusviertel,60329.0,Ottostraße,,0.0,0.0
3943,Gallusviertel,60325.0,Frankenallee,30.0,8.648896041712788,50.10663845
3944,Riedberg,60438.0,Ewald-Heinrich-von-Kleist-Platz,2.0,8.626131,50.1825593
3945,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,59.0,8.7025944,50.1044117
3946,Gallusviertel,60326.0,Knorrstr,7.0,8.641398069169743,50.10695615
3947,Bahnhofsviertel,60329.0,Münchener_Straße,26.0,8.66918887346381,50.10793735
3948,Eschersheim,60433.0,Im_Geeren,105.0,8.664921,50.1615594
3949,Westend_Süd,60323.0,,,0.0,0.0
3950,Ginnheim,60431.0,Höhenblick_/_Fuchshohl,0.0,0.0,0.0
3951,Sachsenhausen_Nord,60596.0,Städelstraße,3.0,8.677835282870355,50.103855949999996
3952,Nordend_West,60435.0,Anneliese-Hoevel-Straße,9.0,8.6949945,50.1387072
3953,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
3954,Riedberg,60438.0,Ernst-Abbe-Straße,2.0,8.628178830956996,50.1781326
3955,Sachsenhausen_Süd,60599.0,,,0.0,0.0
3956,Nordend_Ost,60389.0,,,0.0,0.0
3957,Innenstadt,60311.0,Langestrasse,20.0,8.693222058750624,50.112739649999995
3958,Nordend_Ost,60389.0,Friedberger_Landstraße,189.0,8.6982875,50.1383232
3959,Sachsenhausen_Nord,60596.0,,,0.0,0.0
3960,Altstadt,60311.0,,,0.0,0.0
3961,Nordend_Ost,60316.0,Berger_Str._,0.0,8.6975967,50.1211883
3962,Dornbusch,60320.0,ZUM-JUNGEN_STRAßE,14.0,8.682482716298829,50.1403344
3963,Niederrad,60528.0,Schwarzwaldstr.,7.0,8.646506414560829,50.0876531
3964,Nordend_West,60322.0,,,0.0,0.0
3965,Bockenheim,60486.0,Pariser_Straße,14.0,0.0,0.0
3966,Ostend,60385.0,Würzburger_Str.,,0.0,0.0
3967,Ginnheim,60431.0,,,0.0,0.0
3968,Sachsenhausen_Nord,60594.0,Oppenheimer_Str._,0.0,8.6854259,50.1069446
3969,Nordend_West,60318.0,Eckenheimer_Landstraße,114.0,8.685964044028683,50.1267194
3970,Oberrad,60599.0,Hirschhornstr.,,0.0,0.0
3971,Westend_Süd,60325.0,,,0.0,0.0
3972,Bonames,60433.0,Hagebuttenweg,2.0,0.0,0.0
3973,Sachsenhausen_Nord,60596.0,Schneckenhofstraße,26.0,8.67757364223537,50.10119385
3974,Gallusviertel,60326.0,Hattersheimerstraße,29.0,8.637146215329802,50.10655165
3975,Bonames,60433.0,,,0.0,0.0
3976,Nied,65934.0,,,0.0,0.0
3977,Sindlingen,65931.0,Zehnthofgasse,0.0,8.5192721,50.0801671
3978,Bockenheim,60486.0,Philipp-Reis_Straße,37.0,8.635353704486747,50.113766749999996
3979,Altstadt,60311.0,,,0.0,0.0
3980,Ginnheim,60431.0,,,0.0,0.0
3981,Westend_Süd,60325.0,Corneliusstraße,0.0,8.6585451,50.116796
3982,Fechenheim,60386.0,,,0.0,0.0
3983,Ostend,60316.0,Unterer_Atzemer_,7.0,8.703608701910564,50.11709155
3984,Ostend,60314.0,Ferdinand-Happ-Straße,15.0,8.71052617802577,50.11299285
3985,Eschersheim,60431.0,,,0.0,0.0
3986,Rödelheim,60489.0,,,0.0,0.0
3987,Gallusviertel,60327.0,,,0.0,0.0
3988,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
3989,Nordend_West,60318.0,,,0.0,0.0
3990,Westend_Süd,60325.0,,,0.0,0.0
3991,Sachsenhausen_Nord,60594.0,Zum_Gipelhof,12.0,8.7012491,50.1046099
3992,Westend_Nord,60322.0,Wolfsgangstraße,136.0,8.66802652640722,50.12343875
3993,Oberrad,60599.0,Wiener_Straße,33.0,8.728694695360826,50.09857725
3994,Westend_Süd,60323.0,,,0.0,0.0
3995,Gallusviertel,60326.0,Schwalbacher_Str.,22.0,8.6368548,50.1007842
3996,Bockenheim,60487.0,Rödelheimer_Landstrasse,14.0,8.63237324756022,50.123124250000004
3997,Dornbusch,60320.0,,,0.0,0.0
3998,Nordend_West,60318.0,Eckenheimer_Landstr.,21.0,8.685881269589366,50.121607499999996
3999,Westend_Nord,60323.0,,,0.0,0.0
4000,Ostend,60314.0,Danziger_Platz,44653.0,8.7078424,50.1133628
4001,Bornheim,60389.0,,,0.0,0.0
4002,Westend_Süd,60486.0,,,0.0,0.0
4003,Altstadt,60311.0,,,0.0,0.0
4004,Harheim,60437.0,,,0.0,0.0
4005,Westend_Süd,60325.0,Kettenhofweg,75.0,8.662170305203656,50.115769400000005
4006,Niederrad,60528.0,Hahnstraße,,0.0,0.0
4007,Sachsenhausen_Nord,60596.0,Stresemannallee_,47.0,8.67474005,50.09496755
4008,Nordend_West,60318.0,Nibelungenallee,19.0,8.68958451326781,50.129858999999996
4009,Ginnheim,60431.0,Raimundstraße,37.0,8.657444445486785,50.1431486
4010,Westend_Nord,60323.0,Reuterweg,75.0,8.670005094435954,50.122106099999996
4011,Bornheim,60385.0,,,0.0,0.0
4012,Sachsenhausen_Süd,60598.0,Großer_Hasenpfad,25.0,8.686952055919056,50.09689695
4013,Gallusviertel,60486.0,Europa-Allee_,134.0,8.625357341171707,50.10805845
4014,Unterliederbach,65929.0,,,0.0,0.0
4015,Nordend_Ost,60385.0,,,0.0,0.0
4016,Sossenheim,65936.0,Hachenburger_Str.,44836.0,8.5647497,50.1227044
4017,Bonames,60437.0,Ben-Gurion-Ring,,0.0,0.0
4018,Fechenheim,60386.0,Konstanzerstraße,40.0,8.765857821707058,50.12330035
4019,Innenstadt,60313.0,,,0.0,0.0
4020,Gallusviertel,60486.0,Europa-Allee,130.0,8.626441310209993,50.1081327
4021,Altstadt,60311.0,,,0.0,0.0
4022,Westend_Süd,60486.0,Gräfstraße,74.0,0.0,0.0
4023,Seckbach,60389.0,Friedberger_Landstr._,0.0,8.7058049,50.1444113
4024,Innenstadt,60322.0,Eschersheimer_Landstr.,0.0,8.6752664,50.1240566
4025,Innenstadt,60311.0,,,0.0,0.0
4026,Gallusviertel,60326.0,Schwalbacher_Strasse,94.0,8.636122341684557,50.10640685
4027,Kalbach,60437.0,,,0.0,0.0
4028,Eckenheim,60335.0,,,0.0,0.0
4029,Bockenheim,60487.0,,,0.0,0.0
4030,Nordend_Ost,60316.0,Sandweg_,0.0,8.7005404,50.1213743
4031,Bockenheim,60486.0,Am_Römerhof,32.0,8.62860863294146,50.11431655
4032,Oberrad,60599.0,,,0.0,0.0
4033,Bornheim,60385.0,Buchwaldstraße,,0.0,0.0
4034,Nordend_West,60322.0,,,0.0,0.0
4035,Ostend,60314.0,,,0.0,0.0
4036,Nordend_Ost,60316.0,,,0.0,0.0
4037,Sachsenhausen_Süd,60598.0,Letzter_Hasenpfad_,0.0,8.6853934,50.0860489
4038,Nordend_Ost,60389.0,Friedberger_Landstraße,297.0,8.6982875,50.1383232
4039,Rödelheim,60489.0,Niddagaustraße,35.0,8.61261552705103,50.12869435
4040,Bahnhofsviertel,60329.0,Münchener_Straße,55.0,8.6664354,50.1067773
4041,Niederrad,60528.0,Kelsterbacher_Str.,,0.0,0.0
4042,Sachsenhausen_Süd,60598.0,,,0.0,0.0
4043,Rödelheim,60489.0,Bottenhorner_Weg,16.0,8.601992866201117,50.1198268
4044,Bergen_Enkheim,60388.0,,,0.0,0.0
4045,Niederrad,60528.0,Hahnstraße,,0.0,0.0
4046,Ostend,60385.0,Röderbergweg,120.0,8.711424677132563,50.115890300000004
4047,Ginnheim,60431.0,,,0.0,0.0
4048,Bahnhofsviertel,60329.0,Bahnhofsviertel,1.0,8.66658342445365,50.1089635
4049,Altstadt,60311.0,Markt,22.0,8.6837464,50.1109281
4050,Nordend_West,60322.0,,,0.0,0.0
4051,Riedberg,60438.0,Robert-Koch-Allee,25.0,8.625389085926344,50.17753615
4052,Sachsenhausen_Süd,60599.0,,,0.0,0.0
4053,Sachsenhausen_Süd,60598.0,Tucholskystraße,81.0,8.687182731189758,50.09183925
4054,Bonames,60437.0,Friedrich-Stampfer-Straße,9.0,8.66263745,50.1860541
4055,Bornheim,60385.0,Freiligrathstraße,54.0,8.711142299999999,50.124647499999995
4056,Rödelheim,60489.0,Alt_Rödelheim,40.0,8.611820567897738,50.125505849999996
4057,Zeilsheim,65931.0,,,0.0,0.0
4058,Nordend_West,60322.0,,,0.0,0.0
4059,Sachsenhausen_Süd,60598.0,,,0.0,0.0
4060,Niederrad,60528.0,Schwarzwaldstr.,31.0,8.647032370451438,50.0861695
4061,Gallusviertel,60327.0,Frankenallee,0.0,8.6439027,50.1049865
4062,Sachsenhausen_Nord,60596.0,,,0.0,0.0
4063,Bergen_Enkheim,60388.0,,,0.0,0.0
4064,Kalbach,60437.0,Im_Brombeerfeld,1.0,8.639920963135529,50.1910451
4065,Bockenheim,60486.0,,,0.0,0.0
4066,Westend_Süd,60325.0,Kettenhofweg,75.0,8.662170305203656,50.115769400000005
4067,Nordend_West,60322.0,,,0.0,0.0
4068,Nordend_Ost,60389.0,Rothschildallee,33.0,8.6954256,50.12734055
4069,Westend_Süd,60325.0,Bettinastraße,,0.0,0.0
4070,Griesheim,65933.0,,,0.0,0.0
4071,Sindlingen,65931.0,,,0.0,0.0
4072,Nied,65934.0,,,0.0,0.0
4073,Nied,65934.0,,,0.0,0.0
4074,Nordend_West,60318.0,Schwarzburgstr.,0.0,8.6850625,50.127421
4075,Westend_Süd,60325.0,,,0.0,0.0
4076,Westend_Süd,60325.0,Rheinstr._,0.0,8.659238,50.112476
4077,Sachsenhausen_Süd,60599.0,Hainer_Weg,,0.0,0.0
4078,Griesheim,65933.0,,,0.0,0.0
4079,Niederrad,60528.0,Hahnstraße,,0.0,0.0
4080,Bockenheim,60486.0,Leonardo-da-Vinci-Allee_,25.0,8.621103398913425,50.113523
4081,Bahnhofsviertel,60329.0,,,0.0,0.0
4082,Unterliederbach,65929.0,Königsteinerstrasse,0.0,8.5398732,50.10947
4083,Sachsenhausen_Süd,60598.0,,,0.0,0.0
4084,Gallusviertel,60326.0,Idsteiner_Strasse,,0.0,0.0
4085,Gallusviertel,60327.0,,,0.0,0.0
4086,Nordend_West,60323.0,,,0.0,0.0
4087,Gallusviertel,60486.0,Europa-Allee,103.0,8.6359567,50.1078305
4088,Niederrad,60528.0,Saonestraße,7.0,8.6320921,50.0809446
4089,Innenstadt,60311.0,,,0.0,0.0
4090,Ostend,60385.0,Droysenstrasse,9.0,8.713250449664425,50.11731045
4091,Westend_Nord,60323.0,,,0.0,0.0
4092,Harheim,60437.0,,,0.0,0.0
4093,Nordend_Ost,60389.0,Rohrbachstrasse,37.0,8.69602315535058,50.12790285
4094,Bockenheim,60487.0,Frauenlobstr.,0.0,8.6521084,50.1298751
